task_id,task_type,task_cpu_required,task_data_size_mb,deadline,node_id,node_queue_at_dispatch,node_load_at_dispatch,node_cpu_speed,creation_time,completion_time,latency,waiting_time,energy_consumed,predicted_latency,predicted_energy
8-419,SENSOR_DATA_LOGGING,291.32946344890735,0.1,10000,FogNode_3,267,1.0,1899.4436001125757,885.2683716475887,12607.989299181301,11722.720927533712,11547.51005573548,13.831707533373107,,
5-455,E_COMMERCE_TRANSACTION,456.6024760391785,0.5,300,FogNode_7,247,1.0,1727.0272900361456,905.2909378369782,12608.197306745624,11702.906368908645,11392.95434218816,31.295113669636805,,
5-143,HEALTH_MONITORING,901.424879847649,1.0,100,FogNode_1,95,1.0,1597.9384595498836,320.33434878353575,12616.022110398937,12295.687761615402,11642.361210698675,74.46453465086583,,
2-452,E_COMMERCE_TRANSACTION,430.8964609588193,0.5,300,FogNode_7,247,1.0,1727.0272900361456,914.8927062871896,12616.632423740422,11701.739717453233,11406.271788777025,29.53324704352545,,
0-449,GPS_TRACKING,773.8939723808429,0.2,200,FogNode_7,247,1.0,1727.0272900361456,916.0263953552002,12635.486145432023,11719.459750076823,11242.059015281082,53.04198094586578,,
3-155,HEALTH_MONITORING,179.38734367881077,1.0,100,FogNode_1,100,1.0,1597.9384595498836,322.5171641924778,12638.681300751556,12316.164136559079,12111.334370911965,14.818755692160654,,
9-146,HEALTH_MONITORING,943.7252518596803,1.0,100,FogNode_1,87,1.0,1597.9384595498836,313.883839162046,12641.986418999371,12328.102579837325,11643.278493455395,77.9588663337974,,
9-294,SMART_HOME_CONTROL,947.0163848674273,0.1,150,FogNode_4,88,1.0,1758.3565909566523,575.818790988248,12652.479876135183,12076.661085146936,11515.50276125145,78.8898738234726,,
2-461,SENSOR_DATA_LOGGING,574.4431970068167,0.1,10000,FogNode_9,194,1.0,1349.236560939329,934.5317840597852,12664.64801701684,11730.116232957054,11286.329222449629,57.77728856209768,,
5-437,SENSOR_DATA_LOGGING,344.3500989495637,0.1,10000,FogNode_3,267,1.0,1899.4436001125757,887.0979729173223,12674.219705673044,11787.12173275572,11585.690875438679,16.349015308552097,,
1-155,VOICE_ASSISTANT,70.5268275630931,2.0,150,FogNode_1,63,1.0,1597.9384595498836,268.7341826390775,12682.817435745741,12414.083253106663,12199.88010195522,5.826051080124602,,
9-227,SENSOR_DATA_LOGGING,600.9708540891644,0.1,10000,FogNode_5,28,1.0,782.8923712617282,471.2907717670619,12695.67000107311,12224.379229306047,11440.585478121688,89.32817377216472,,
0-245,SMART_HOME_CONTROL,669.7784516458088,0.1,150,FogNode_5,28,1.0,782.8923712617282,473.0612406903536,12702.395038803817,12229.333798113465,11359.894434072876,99.55571973310938,,
6-499,SMART_HOME_CONTROL,949.8529871527759,0.1,150,FogNode_9,192,1.0,1349.236560939329,930.8480633801507,12707.922630358338,11777.074566978188,11051.438159147277,95.53586919690713,,
9-448,SENSOR_DATA_LOGGING,577.7853768038663,0.1,10000,FogNode_9,192,1.0,1349.236560939329,933.3755539732247,12709.062751488746,11775.68719751552,11328.110998413686,58.11344379479383,,
5-442,SENSOR_DATA_LOGGING,387.40068838624984,0.1,10000,FogNode_3,268,1.0,1899.4436001125757,894.6375427567108,12719.037260418454,11824.399717661743,11606.989264704884,18.39296635688812,,
6-408,E_COMMERCE_TRANSACTION,174.14626106753104,0.5,300,FogNode_2,66,1.0,681.967788340379,773.4987900505613,12725.775586620846,11952.276796570284,11644.900930632313,21.37541291748849,,
8-278,SMART_HOME_CONTROL,478.645154797758,0.1,150,FogNode_4,102,1.0,1758.3565909566523,581.874752737613,12744.737083937438,12162.862331199825,11871.343499475624,39.872864368125676,,
3-341,HEALTH_MONITORING,313.4818736149433,1.0,100,FogNode_2,63,1.0,681.967788340379,734.4190363321941,12749.882697310752,12015.463660978558,11466.072576547536,38.47802674367434,,
8-368,GPS_TRACKING,573.5217771802207,0.2,200,FogNode_2,68,1.0,681.967788340379,785.7327209001818,12751.070354509891,11965.33763360971,11095.31506068427,70.39637101163547,,
5-433,SMART_HOME_CONTROL,862.127801343179,0.1,150,FogNode_3,267,1.0,1899.4436001125757,883.0819637385318,12754.547682116934,11871.465718378402,11395.365291454125,40.932006888002824,,
9-149,HEALTH_MONITORING,576.8691520113945,1.0,100,FogNode_1,101,1.0,1597.9384595498836,325.0471721995312,12760.841630259602,12435.79445806007,11987.037966785145,47.65376895990287,,
9-369,VOICE_ASSISTANT,618.6488915150823,2.0,150,FogNode_6,79,1.0,816.2509881302752,770.4838400496558,12764.469037609842,11993.985197560187,11068.877757865412,83.36001960668531,,
